0,-1.0,17.0,0.03254822452956334,0.0
1,-1.0,18.0,0.033631087789315534,0.0
2,-0.9916072136924364,16.0,0.02913558231795779,0.0
3,-1.0,14.0,0.025127117011561444,0.0
4,-1.0,15.0,0.026363166953299644,0.0
5,-1.0,16.0,0.029251814191458628,0.0
6,-0.9808072608361662,13.0,0.024626436403616638,0.0
7,-1.0,13.0,0.023463778165373164,0.0
8,-1.0,14.0,0.02535128263300209,0.0
9,-1.0,14.0,0.02433394993733728,0.0
10,-1.0,17.0,0.03124107080990677,0.0
11,-1.0,12.0,0.020312891052041378,0.0
12,-1.0,14.0,0.025346124273823822,0.0
13,-0.9902092480624445,14.0,0.024688992139274033,0.0
14,-1.0,14.0,0.02608859934293347,0.0
15,-1.0,16.0,0.030673481702722202,0.0
16,-0.9853387895160151,16.0,0.028704052725945887,0.0
17,-1.0,17.0,0.03154536356164251,0.0
18,-1.0,15.0,0.027948660399110762,0.0
19,-1.0,13.0,0.022263451631004454,0.0
20,-1.0,15.0,0.028464034681708095,0.0
21,-0.9785765448971262,16.0,0.029703299077427237,0.0
22,-1.0,18.0,0.0311996959451309,0.0
23,-1.0,19.0,0.03394748640889402,0.0
24,-1.0,12.0,0.021732158873705585,0.0
25,-1.0,14.0,0.02525426557100803,0.0
26,-1.0,16.0,0.029534495961039967,0.0
27,-1.0,16.0,0.02902718634149698,0.0
28,-1.0,19.0,0.03637847659767171,0.0
29,-0.9977400494928369,15.0,0.026432584250837537,0.0
30,-1.0,14.0,0.025348152634613343,0.0
31,-1.0,16.0,0.029747477547411173,0.0
32,-1.0,15.0,0.025715687596463078,0.0
33,-1.0,16.0,0.02332284143382184,0.0
34,-1.0,13.0,0.006772489303042438,0.0
35,-1.0,12.0,0.005199131654603029,0.0
36,-1.0,12.0,0.006817077245489057,0.0
37,-1.0,10.0,0.007342988706267557,0.0
38,-1.0,8.0,0.011877058574911689,0.0
39,-0.7725514142646428,7.0,0.015534803074998103,0.0
40,-0.7237682192624952,6.0,0.011682929895169572,0.0
41,-0.8645186137465052,5.0,0.01032477937734509,0.0
42,-0.8252814423701917,6.0,0.010518528046428546,0.0
43,-0.8258371007355683,5.0,0.0102970804815462,0.0
44,-1.0,6.0,0.007535530224044421,0.0
45,-1.0,8.0,0.005133254345376885,0.0
46,-1.0,11.0,0.0050896803795238525,0.0
47,-1.0,12.0,0.005220070233211429,0.0
48,-1.0,12.0,0.005193042442936662,0.0
49,-1.0,12.0,0.005198882529125,0.0
50,-1.0,12.0,0.005274773099167011,0.0
51,-1.0,12.0,0.0051342001352029125,0.0
52,-1.0,12.0,0.005232195522186685,0.0
53,-1.0,13.0,0.005222883098067642,0.0
54,-1.0,12.0,0.005124601763920593,0.0
55,-1.0,12.0,0.005232160094151308,0.0
56,-1.0,12.0,0.005166415888967221,0.0
57,-1.0,13.0,0.005288485206629198,0.0
58,-1.0,13.0,0.005248269306273427,0.0
59,-1.0,13.0,0.0052091940371672505,0.0
60,-1.0,12.0,0.005167585366321475,0.0
61,-1.0,13.0,0.005123388011550524,0.0
62,-1.0,12.0,0.005279566831292611,0.0
63,-1.0,12.0,0.005204308616225943,0.0
64,-1.0,12.0,0.00518261967774271,0.0
65,-1.0,13.0,0.005169747515898973,0.0
66,-1.0,12.0,0.005152263347412639,0.0
67,-1.0,12.0,0.005084956757504597,0.0
68,-1.0,15.0,0.007449094028805564,0.0
69,-1.0,28.0,0.017203101399631947,0.0
70,-1.0,14.0,0.007621077852285661,0.0
71,-1.0,14.0,0.007586026531172369,0.0
72,-1.0,15.0,0.007537554621946921,0.0
73,-1.0,15.0,0.007610296016792775,0.0
74,-1.0,14.0,0.0076912537812609495,0.0
75,-1.0,15.0,0.007695735902720195,0.0
76,-1.0,14.0,0.007588676522204023,0.0
77,-1.0,15.0,0.007607586438825045,0.0
78,-1.0,16.0,0.009489100531707331,0.0
79,-1.0,15.0,0.007463895759827545,0.0
80,-1.0,14.0,0.0074664138104326185,0.0
81,-1.0,15.0,0.007535540739068594,0.0
