control_step,lap_time,x,y,yaw,velocity,steering_state,commanded_steering,commanded_speed,lidar_fresh,instantaneous_reward,cumulative_reward,progress
0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0,7,True,0.0,0.0,0.0004235027159470536
1,0.21000000000000005,0.04022730000000001,0.0,0.0,0.9224699999999999,0.0,0,7,True,0.0,0.0,0.0018451903203083203
2,0.3100000000000001,0.17526929999999996,0.0,0.0,1.8734699999999995,0.0,-0.027536830306053164,6.0,True,0.19169221004548612,0.19169221004548612,0.004211097660123704
3,0.4100000000000002,0.4054099257854897,-0.0006046420977472552,6.279332406899867,2.8244699999999994,0.0,-0.02028222531080246,6.0,True,0.19031353886225066,0.38200574890773675,0.0076919241232672655
4,0.5100000000000002,0.7306336597912013,-0.00398088897676173,6.269843320933468,3.775469999999999,0.0,-0.003734918311238289,6.0,True,0.18711441154192898,0.5691201604496657,0.012094634444884367
5,0.6100000000000003,1.1488343991293875,-0.011610648135274609,6.259228193358612,4.621125868441667,0.0,0.015381351113319397,6.0,True,0.1838588233116107,0.7529789837612764,0.01723245070178323
6,0.7100000000000004,1.6368607284268524,-0.023452807787399627,6.258966318390905,5.152876976306625,0.0,0.008941999077796936,6.0,True,0.18619807119684076,0.9391770549581171,0.02282478644770693
7,0.8100000000000005,2.1680605514289835,-0.033470720032260065,6.276343322323001,5.4795627818034465,0.0,-0.015736551582813264,6.0,True,0.19098025786475253,1.1301573128228697,0.02869679939008147
8,0.9100000000000006,2.725826103672372,-0.03877890990283233,6.278685413441528,5.680264978629355,0.0,-0.03982825875282288,6.0,True,0.19654453331038899,1.3267018461332587,0.03473974572955138
9,1.0100000000000007,3.299828125685731,-0.04700791103218545,6.2437926263140024,5.803568076385578,-0.064,-0.027865469455718994,5.99999925494194,True,0.19664356274317255,1.5233454088764313,0.040882937833457984
10,1.1100000000000008,3.883352203374002,-0.07160702100082197,6.193443258934294,5.879320093502991,0.0,0.05343245267868042,5.998748600482941,True,0.18190567774860691,1.7052510866250383,0.04708142629409503
11,1.2100000000000009,4.472128722303713,-0.11235346916677245,6.202862438854745,5.925376683762956,0.064,-0.042360278964042666,5.999885857105255,True,0.19298989266997213,1.8982409792950103,0.053321139503476694
12,1.310000000000001,5.064821061068171,-0.1508754482872226,6.242117673393382,5.954110514185964,-0.064,-0.1033095121383667,5.943087697029114,True,0.17426142132818415,2.0725024006231947,0.0595660198427596
13,1.410000000000001,5.658004210580352,-0.1944588406835328,6.149394719085558,5.944424509005936,-0.128,-0.03157059848308563,5.33932363986969,True,0.1416425296563972,2.2141449302795917,0.06542962931048939
14,1.5100000000000011,6.214971541034723,-0.2741928209235363,5.9604444305848086,5.416053874117793,0.0,0.19873511791229248,5.512072950601578,True,0.1606280803370885,2.3747730106166802,0.07098127666964048
15,1.6100000000000012,6.742306491676927,-0.4049369596625424,5.971904297465707,5.453082816156701,0.192,0.17392535209655763,3.6265126653015614,True,0.051126043344438155,2.4258990539611185,0.07614435321215958
16,1.7100000000000013,7.232732222559006,-0.5132974284032545,0.006860683557015079,4.502082816156697,0.192,0.049259251356124883,4.352653458714485,True,0.18117124151425343,2.607070295475372,0.08078473801786298
17,1.8100000000000014,7.673508974786036,-0.5176458606264789,0.2790795066838061,4.3707757728085195,0.064,-0.08299977779388429,3.9450002685189247,True,0.16104172036731265,2.7681120158426844,0.08505108898083263
18,1.9100000000000015,8.078757332423791,-0.43399678400931807,0.35566557538986804,3.996636958620238,-0.064,-0.28283536434173584,2.7301958799362183,True,0.021991566184565464,2.7901035820272497,0.08867426664903362
19,2.010000000000001,8.422912516142242,-0.33972900938809547,0.24620435893922293,3.062652045454538,-0.256,-0.27127258777618407,3.2675486654043198,True,0.08536984930374017,2.87547343133099,0.09190961223786455
20,2.109999999999999,8.73022865061976,-0.3025279177585457,0.00626056853483542,3.1416686882085414,-0.256,-0.25584347248077394,3.9979905858635902,True,0.15746756273227394,3.032940994063264,0.09536739248683634
