control_step,lap_time,x,y,yaw,velocity,steering_state,commanded_steering,commanded_speed,lidar_fresh,instantaneous_reward,cumulative_reward,progress
0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0,7,True,0.0,0.0,0.0004235027159470536
1,0.21000000000000005,0.04022730000000001,0.0,0.0,0.9224699999999999,0.0,0,7,True,0.0,0.0,0.0018451903203083203
2,0.3100000000000001,0.17526929999999996,0.0,0.0,1.8734699999999995,0.0,-0.026674336194992068,6.0,True,0.19147658651772084,0.19147658651772084,0.004211097660123704
3,0.4100000000000002,0.4054099257854897,-0.0006046420977472552,6.279332406899867,2.8244699999999994,0.0,-0.018320034444332122,6.0,True,0.18982299114563309,0.38129957766335393,0.0076919241232672655
4,0.5100000000000002,0.7306336597912013,-0.00398088897676173,6.269843320933468,3.775469999999999,0.0,-0.0054453942924737936,6.0,True,0.18754203053723784,0.5688416082005918,0.012094634444884367
5,0.6100000000000003,1.1488343991293875,-0.011610648135274609,6.259228193358612,4.621125868441667,0.0,0.013679856061935426,6.0,True,0.1842841970744567,0.7531258052750485,0.01723245070178323
6,0.7100000000000004,1.6368607284268524,-0.023452807787399627,6.258966318390905,5.152876976306625,0.0,0.008444902300834656,6.0,True,0.18632234539108133,0.9394481506661299,0.02282478644770693
7,0.8100000000000005,2.1680605514289835,-0.033470720032260065,6.276343322323001,5.4795627818034465,0.0,-0.014058426022529602,6.0,True,0.1905607264746816,1.1300088771408114,0.02869679939008147
8,0.9100000000000006,2.725826103672372,-0.03877890990283233,6.278685413441528,5.680264978629355,0.0,-0.04121901690959931,6.0,True,0.1968922228495831,1.3269010999903945,0.03473974572955138
9,1.0100000000000007,3.299828125685731,-0.04700791103218545,6.2437926263140024,5.803568076385578,-0.064,-0.03042515814304352,5.999999105930328,True,0.1972834700138425,1.5241845700042371,0.040882937803797925
10,1.1100000000000008,3.8833522005566787,-0.07160702095852264,6.193443257040301,5.879320036037927,0.0,0.05345537066459656,5.998759776353836,True,0.18190106603707293,1.7060856360413101,0.04708142843249142
11,1.2100000000000009,4.472128925423811,-0.11235348492074736,6.2028625157742825,5.925380958338581,0.064,-0.040550366044044495,5.999873489141464,True,0.1934411415998458,1.899526777641156,0.053321142841196816
12,1.310000000000001,5.064821378108567,-0.15087545248930406,6.2421178575508955,5.954108370707489,-0.064,-0.1046914577484131,5.945530891418457,True,0.1741602728758453,2.0736870505170013,0.05956740749886368
13,1.410000000000001,5.658136020026413,-0.19446220268668102,6.149438279902297,5.946571140647067,-0.128,-0.02929660677909851,5.35057207942009,True,0.14334115078002835,2.2170282012970297,0.06543680252189674
14,1.5100000000000011,6.215652903671564,-0.27425871682546893,5.9612583418095895,5.425619058932156,0.0,0.20111730098724367,5.517928808927536,True,0.15935871904318386,2.3763869203402135,0.07099825264217366
15,1.6100000000000012,6.743918990284772,-0.4049379728598824,5.972916615780775,5.461217530687738,0.192,0.16986004114151002,3.6351001672446728,True,0.052881231609372664,2.4292681519495862,0.0761706297903064
16,1.7100000000000013,7.235228158835874,-0.5130653781073918,0.008327143440027385,4.510217530687734,0.192,0.04866205453872681,4.333644419908524,True,0.17928087442191196,2.6085490263714983,0.08080401395460218
17,1.8100000000000014,7.675339940351994,-0.5168539384555022,0.28645209559459067,4.355058641510454,0.064,-0.08848587274551392,3.9545537382364273,True,0.16133932764433606,2.7698883540158343,0.08506318826454953
18,1.9100000000000015,8.079906608443842,-0.43106100293570676,0.3616096917236828,4.00312569074676,-0.064,-0.28242194652557373,2.743594706058502,True,0.02412647586767283,2.794014829883507,0.08868687380733752
19,2.010000000000001,8.424110033702677,-0.3345312786325897,0.2513385288676946,3.070650536222669,-0.256,-0.25868914127349857,3.2616898082196712,True,0.08868112393290442,2.8826959538164116,0.09192557901337031
20,2.109999999999999,8.731745288516324,-0.2955719840275815,0.010631860640719467,3.1443232103305765,-0.256,-0.24977605342864992,3.979303076863289,True,0.16018572429903993,3.0428816781154517,0.09538326969657435
