0,-1.0,16.0,0.0217888409530009,0.0
1,-0.9992680519581623,17.0,0.023728245144107207,0.0
2,-0.9885709406197077,14.0,0.02024330559904608,0.0
3,-1.0,11.0,0.014388629555700024,0.0
4,-1.0,17.0,0.023550357747767998,0.0
5,-1.0,13.0,0.017249053810801097,0.0
6,-0.9694424198249108,16.0,0.022667426825199045,0.0
7,-1.0,12.0,0.015306435417874891,0.0
8,-1.0,14.0,0.018593203213793815,0.0
9,-1.0,13.0,0.017200713211558288,0.0
10,-0.9792764236304885,13.0,0.01812453325506792,0.0
11,-1.0,13.0,0.018419242429920372,0.0
12,-1.0,11.0,0.013850073664666682,0.0
13,-0.9986237530238817,14.0,0.019140620448385194,0.0
14,-1.0,12.0,0.01648504766016847,0.0
15,-1.0,13.0,0.017721587982029618,0.0
16,-1.0,15.0,0.020326205464007055,0.0
17,-0.9780428948972667,14.0,0.020150708832570353,0.0
18,-1.0,14.0,0.018997859301068433,0.0
19,-0.9774538854850949,13.0,0.018230013812404147,0.0
20,-1.0,13.0,0.017439594174102353,0.0
21,-0.9873691211638443,13.0,0.01734203467760962,0.0
22,-1.0,14.0,0.01863497359863288,0.0
23,-0.9529960809526195,15.0,0.0208416581853215,0.0
24,-1.0,15.0,0.020198281660741887,0.0
25,-1.0,18.0,0.025204028355955865,0.0
26,-1.0,11.0,0.014730611486756716,0.0
27,-0.9449764015639556,12.0,0.016216860543879354,0.0
28,-1.0,18.0,0.024979357300584957,0.0
29,-0.9978386839529646,15.0,0.021068561323953527,0.0
30,-0.9969616053140913,13.0,0.01789457197959351,0.0
31,-1.0,19.0,0.0266010666201763,0.0
32,-1.0,12.0,0.015610866433156888,0.0
33,-1.0,11.0,0.01544951652895202,0.0
34,-0.9772591186871016,15.0,0.02087451080567912,0.0
35,-1.0,13.0,0.017660206457280756,0.0
36,-1.0,16.0,0.018024850168118084,0.0
37,-1.0,13.0,0.005327448459182035,0.0
38,-1.0,14.0,0.005567422065284786,0.0
39,-1.0,13.0,0.008474942540210788,0.0
40,-1.0,9.0,0.00603561534649532,0.0
41,-1.0,7.0,0.005862644704832441,0.0
42,-1.0,7.0,0.005848401051441569,0.0
43,-1.0,7.0,0.006088384534144806,0.0
44,-1.0,7.0,0.0060416204619744675,0.0
