control_step,lap_time,x,y,yaw,velocity,steering_state,commanded_steering,commanded_speed,lidar_fresh,instantaneous_reward,cumulative_reward,progress
0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0,7,True,0.0,0.0,0.0004235027159470536
1,0.21000000000000005,0.04022730000000001,0.0,0.0,0.9224699999999999,0.0,0,7,False,0.0,0.0,0.0018451903203083203
2,0.3100000000000001,0.17526929999999996,0.0,0.0,1.8734699999999995,0.0,-0.026676514744758607,6.0,True,0.19147713115516246,0.19147713115516246,0.004211097660123704
3,0.4100000000000002,0.4054099257854897,-0.0006046420977472552,6.279332406899867,2.8244699999999994,0.0,-0.026488378643989563,6.0,False,0.19186507719554743,0.38334220835070987,0.0076919241232672655
4,0.5100000000000002,0.7306336597912013,-0.00398088897676173,6.269843320933468,3.775469999999999,0.0,-0.003198305144906044,6.0,True,0.18698025825034592,0.5703224666010558,0.012094634444884367
5,0.6100000000000003,1.1488343991293875,-0.011610648135274609,6.259228193358612,4.621125868441667,0.0,-0.0015988532453775407,6.0,False,0.18810387440128493,0.7584263410023407,0.017232009705660804
6,0.7100000000000004,1.6368188394786884,-0.024998554484956925,6.246212018917507,5.152876976306625,0.0,0.02995964288711548,6.0,True,0.1823212322049193,0.9407475732072601,0.022821812847838498
7,0.8100000000000005,2.1677780977646193,-0.04391516679355678,6.245317494219202,5.4795627818034465,0.0,0.018377743661403656,6.0,False,0.18599805689809115,1.1267456301053513,0.028691149356972277
8,0.9100000000000006,2.725289423343451,-0.061520294755315966,6.265305215156246,5.680264978629355,0.0,-0.013463696837425232,6.0,True,0.19285133305999727,1.3195969631653486,0.03473339501421627
9,1.0100000000000007,3.2992248895755942,-0.07385050497884187,6.268978206115081,5.803568076385578,0.0,-0.020894432067871095,6.0,False,0.19447694870992555,1.5140739118752742,0.040880722232774606
10,1.1100000000000008,3.883141749863282,-0.08710711848178314,6.246403062545169,5.879320380828309,0.0,-0.031404799222946166,5.9999867379665375,True,0.19927925792688558,1.7133531698021598,0.047090251090546424
11,1.2100000000000009,4.472966964234454,-0.10828564979735843,6.2236644715236755,5.925854337497556,0.0,-0.0558175265789032,5.9998970329761505,False,0.19194138878104944,1.9052945585832093,0.053333162219815364
12,1.310000000000001,5.065963064174076,-0.14218498939908536,6.187915546804618,5.954408274690905,-0.064,-0.016793726384639742,5.98284325003624,True,0.19523997683708838,2.1005345354202976,0.059580281090083516
13,1.410000000000001,5.659358845280132,-0.1972163893243508,6.134882705913599,5.965373981636837,0.0,-0.06393406987190246,5.930687695741653,False,0.1634886363885593,2.264023171808857,0.06578522783399583
14,1.5100000000000011,6.248748817887982,-0.2758920629688801,6.090821788720407,5.934894337451874,-0.064,0.02557327449321747,4.653732240200043,True,0.12322257476667325,2.38724574657553,0.07148548312095257
15,1.6100000000000012,6.79019960644364,-0.3760800868370116,5.983198463397476,4.998109486554573,0.0,0.08880381584167481,4.3992355316877365,False,0.1499908312797548,2.5372365778552846,0.07627534123071854
16,1.7100000000000013,7.245174396175752,-0.48741010148133246,5.959609412858015,4.474814183410767,0.064,0.25967762470245365,4.867239058017731,True,0.1373965910345783,2.674633168889863,0.08090816397085092
17,1.8100000000000014,7.685232849631872,-0.6024186502573431,6.085822710380619,4.626149506229674,0.256,0.19244308471679689,4.152353689074516,False,0.1722151296591763,2.8468482985490393,0.08546971028363254
18,1.9100000000000015,8.11852096108545,-0.6537733422817085,0.13516539312594295,4.209814128990053,0.192,0.12924195528030397,4.531656786799431,True,0.13134919536840994,2.9781974939174494,0.08991619993254342
19,2.010000000000001,8.540880172297674,-0.5978866470498725,0.33717309923437305,4.333930018853709,0.128,0.13521016836166383,3.3502400889992714,False,0.07945953102772901,3.057657024945178,0.09380601971684625
20,2.109999999999999,8.910362920617635,-0.4684775297711032,0.5909732202344187,3.5278861972785633,0.128,0.1479966163635254,1.9030865132808685,True,0.0,3.057657024945178,0.0971256013263676
21,2.209999999999997,9.16846216658359,-0.29853589367892625,0.8682971332104381,2.5768861972785637,0.128,-0.2917921781539917,2.535654664039612,False,0.04943095451295931,3.1070879794581376,0.09841849206105069
22,2.3099999999999947,9.332714674852758,-0.1034735262338811,0.9632196103774856,2.540655092394019,-0.128,-0.39917190074920655,1.4437637329101562,True,0.0,3.1070879794581376,0.09950817771765677
23,2.4099999999999926,9.470375090968032,0.0570489599157352,0.8028982429011763,1.6727467993033962,-0.3840000000000001,-0.38549506664276123,2.324186846613884,False,0.008096962524038298,3.115184941982176,0.1008484580811793
24,2.5099999999999905,9.619940188316875,0.15572152738823777,0.5989353283560619,1.9239691255018465,-0.3840000000000001,-0.3909623622894287,2.4228465408086777,True,0.018450712221020876,3.133635654203197,0.10244951903653074
25,2.6099999999999883,9.807524066384806,0.22921278334264836,0.37430551011947033,2.1163569672973916,-0.3840000000000001,-0.3873506546020508,2.4665166288614273,False,0.02574420455249596,3.1593798587556927,0.10456145734542782
26,2.709999999999986,10.022700916732513,0.2627966396323959,0.1301882766349857,2.2513930693641284,-0.3840000000000001,-0.3899420499801636,2.00728839635849,True,0.0,3.1593798587556927,0.10675908663872538
27,2.809999999999984,10.233289572458729,0.24446752897686064,6.151578286732315,2.0368926296346754,-0.3840000000000001,-0.39984285831451416,1.283323973417282,False,0.0,3.1593798587556927,0.10732793461441216
28,2.909999999999982,10.389938994875914,0.18789613823431314,5.914598501165378,1.3902638050671645,-0.3840000000000001,-0.3943268060684204,1.4050242900848389,True,0.0,3.1593798587556927,0.10732793461441216
29,3.00999999999998,10.504567120657933,0.10907855905279479,5.747724339792344,1.395956060858418,-0.3840000000000001,-0.37231354713439946,3.4270567251369357,False,0.1270787779025227,3.2864586366582156,0.10732793461441216
30,3.1099999999999777,10.633678182647815,-0.013121723432782383,5.573845520389125,2.1782789029068947,-0.3840000000000001,-0.2969101428985596,2.7699169367551804,True,0.07829246697703815,3.3647511036352538,0.10825880137567791
31,3.2099999999999755,10.775489530539364,-0.19260877066317555,5.363765795955094,2.406439090086795,-0.32000000000000006,-0.3956155776977539,5.540541023015976,False,0.01798254167592711,3.382733645311181,0.1103576720630197
32,3.3099999999999734,10.9105677315244,-0.44138043788737985,5.162777840067177,3.3574390900867948,-0.3840000000000001,-0.23791961669921877,5.822022318840027,True,0.004227487265683116,3.386961132576864,0.11474186180731395
33,3.4099999999999713,11.028898394801498,-0.7999823370879457,4.937142380456963,4.262958524104354,-0.256,-0.30032043457031254,5.971654415130615,False,0.0,3.386961132576864,0.12081899194811531
34,3.509999999999969,11.103597863567432,-1.2519053775845976,4.737527085696984,4.921902594677831,-0.32000000000000006,0.16002472639083865,6.0,True,0.0,3.386961132576864,0.12563898283991937
35,3.609999999999967,11.093014393229003,-1.7635883463462605,4.4942105021411916,5.337661710427222,-0.064,0.08346967101097108,6.0,False,0.0,3.386961132576864,0.13035943242408007
36,3.709999999999965,11.006228332596562,-2.3027981282656373,4.482463854919841,5.593086851272868,0.064,0.3691713333129883,5.9999986588954926,True,0.0,3.386961132576864,0.13540996492528304
37,3.8099999999999627,10.90998302798684,-2.861477555275308,4.633421509956071,5.750008936874782,0.32000000000000006,0.3447754383087158,5.999985843896866,False,0.0,3.386961132576864,0.14061419762331498
38,3.9099999999999606,10.89948000657177,-3.4397277261802257,5.030723948114665,5.846410409791982,0.32000000000000006,-0.009617070853710176,5.99999925494194,True,0.0573637464656995,3.4443248790425636,0.14761245027057165
39,4.009999999999959,11.059405856544743,-4.002407552753716,5.4322680406859805,5.90564064458643,0.064,0.18821823596954346,6.0,False,0.03925946462231167,3.4835843436648752,0.1536384287626304
40,4.109999999999957,11.37358680920365,-4.502891560745809,5.556366592455689,5.942029529278816,0.192,-0.3999964714050293,5.9484783411026,True,0.09642765153786342,3.5800119952027387,0.1590787901787389
41,4.209999999999955,11.789764358443861,-4.926026577639249,5.727799963192406,5.944516458834769,-0.064,-0.3711814880371094,5.168562144041061,False,0.1104461996161249,3.6904581948188637,0.1637942210452787
42,4.3099999999999525,12.219893564352049,-5.280184133205934,5.6499811309765064,5.280614251577313,-0.3840000000000001,-0.38471124172210697,5.6955306828022,True,0.15205671679704896,3.8425149116159125,0.16862376453681266
43,4.40999999999995,12.597806382439524,-5.65856866305942,5.191117227174581,5.440623252345107,-0.3840000000000001,-0.38703083992004395,4.104519881308079,False,0.0,3.8425149116159125,0.17373856323714396
44,4.509999999999948,12.816626917183388,-6.104655835245052,4.311363077141228,4.4933885711738615,-0.3840000000000001,0.4,6.0,True,0.0935446301268128,3.9360595417427255,0.17814117975105948
45,4.609999999999946,12.713455184156878,-6.561511160945683,3.9802937177328115,5.074400483765837,-0.128,0.26731195449829104,5.99999925494194,False,0.17483618051758834,4.110895722260314,0.18184036735076858
46,4.709999999999944,12.420855286344022,-6.996850532361877,4.03623010920821,5.431349795343023,0.192,0.39870901107788087,1.8095459640026093,True,0.0,4.110895722260314,0.1854635852737709
47,4.809999999999942,12.152652349307765,-7.418355169598994,4.451772428830904,4.480349795343019,0.3840000000000001,0.39896383285522463,2.7158299684524536,False,0.0,4.110895722260314,0.18931075394617422
48,4.90999999999994,12.069629154541461,-7.80963393395782,5.3456618613917914,3.5293497953430175,0.3840000000000001,-0.08072110414505006,5.764507710933685,True,0.15888053370448918,4.269776255964803,0.19323034401388858
49,5.009999999999938,12.265064532613296,-8.144543886213972,5.538977110384891,4.378076684174497,0.128,-0.10311137437820435,3.951935902237892,False,0.0,4.269776255964803,0.1969615369144964
50,5.1099999999999355,12.560048961419968,-8.436120007857761,5.5829082643044,4.003616892042852,-0.128,-0.3933471202850342,5.999681115150452,True,0.15138264990821637,4.421158905873019,0.20088848904551204
51,5.209999999999933,12.873219211762242,-8.742317481574617,5.445830653734174,4.773382121308212,-0.3840000000000001,-0.3630005121231079,5.66883659362793,False,0.13055054290277687,4.551709448775796,0.20568566150446857
52,5.309999999999931,13.166661510623111,-9.138649950503998,5.104509366757907,5.118706539832556,-0.3840000000000001,-0.25111348628997804,5.992313832044601,True,0.17502771193792324,4.726737160713719,0.21119205329745722
53,5.409999999999929,13.354996306115268,-9.630402108658048,4.7690491144844005,5.455605778741085,-0.256,-0.1371639609336853,5.999999403953552,False,0.17714575759824008,4.903882918311959,0.21703426766179396
54,5.509999999999927,13.411830392701857,-10.182052295771262,4.549905817494377,5.665546560641309,-0.128,0.3409775257110596,6.0,True,0.1321252250115128,5.036008143323472,0.22271526523879143
55,5.609999999999925,13.357684086297771,-10.751818259494787,4.445045333654882,5.794525691395787,0.128,0.09847003817558289,6.0,False,0.18859039228564647,5.224598535609118,0.22835667783940117
56,5.709999999999923,13.264042969043798,-11.327582188118804,4.6001305714819365,5.873765114877172,0.128,0.3859675168991089,6.0,True,0.14368003638323734,5.368278571992356,0.234331261587103
57,5.809999999999921,13.211049389004984,-11.914456689653774,4.823988044588846,5.92244652710978,0.3840000000000001,0.3020956039428711,5.999987930059433,False,0.16095182584188772,5.529230397834244,0.24055255124407218
58,5.909999999999918,13.292154025605024,-12.500405173990357,5.282152937928294,5.952349711149705,0.32000000000000006,-0.2421402931213379,6.0,True,0.14061119787543516,5.669841595709679,0.2465544300785004
59,6.009999999999916,13.564502414222362,-13.02708882053877,5.6803419281302485,5.97072564068984,0.064,-0.08153219819068909,5.999997317790985,False,0.17453445088976954,5.844376046599448,0.25196655765179976
60,6.109999999999914,13.981667091684226,-13.453450046348571,5.733971277920894,5.982014014567743,-0.064,-0.3789824485778809,5.896152019500732,True,0.15212282851375886,5.996498875113208,0.2580479182656209
61,6.209999999999912,14.441797450406273,-13.828401214412409,5.563172417863297,5.906565087387654,-0.32000000000000006,-0.3554688930511475,5.1392213106155396,False,0.08943666067247816,6.085935535785686,0.2636135257535892
62,6.30999999999991,14.81945654834076,-14.230632276194646,4.94958750235574,5.2493070053368,-0.3840000000000001,0.3988656520843506,6.0,True,0.06477120887175755,6.150706744657444,0.27016763550680883
63,6.409999999999908,14.991235354613838,-14.736326687561407,4.538401345070099,5.538805388432496,-0.128,-0.13629307746887206,6.0,False,0.0989479705993842,6.249654715256828,0.2744405738747044
64,6.509999999999906,14.976732880719883,-15.29730604149252,4.435741435384081,5.716661176737996,-0.128,0.2481642246246338,5.999999701976776,True,0.08886884381891216,6.33852355907574,0.2791603666669121
65,6.6099999999999035,14.85291369013299,-15.860452544397923,4.342558123125593,5.825928274617532,0.128,0.15087953805923462,3.5343618518672884,False,0.054785613137823985,6.393309172213564,0.2834014967974736
66,6.709999999999901,14.711733533442281,-16.38144352453058,4.501670023229807,4.8749282746175275,0.128,0.39710137844085697,2.0672196745872498,True,0.0,6.393309172213564,0.2871758722383689
