control_step,lap_time,x,y,yaw,velocity,steering_state,commanded_steering,commanded_speed,lidar_fresh,instantaneous_reward,cumulative_reward,progress
0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0,7,True,0.0,0.0,0.0004235027159470536
1,0.21000000000000005,0.04022730000000001,0.0,0.0,0.9224699999999999,0.0,0,7,False,0.0,0.0,0.0018451903203083203
2,0.3100000000000001,0.17526929999999996,0.0,0.0,1.8734699999999995,0.0,-0.024898943305015565,6.0,True,0.1910327382952267,0.1910327382952267,0.004211097660123704
3,0.4100000000000002,0.4054099257854897,-0.0006046420977472552,6.279332406899867,2.8244699999999994,0.0,-0.0257413387298584,6.0,False,0.19167831721701464,0.3827110555122414,0.0076919241232672655
4,0.5100000000000002,0.7306336597912013,-0.00398088897676173,6.269843320933468,3.775469999999999,0.0,-0.004280093684792519,6.0,True,0.18725070538531752,0.5699617608975589,0.012094634444884367
5,0.6100000000000003,1.1488343991293875,-0.011610648135274609,6.259228193358612,4.621125868441667,0.0,-0.0023575806990265846,6.0,False,0.1882935562646972,0.7582553171622561,0.017232009705660804
6,0.7100000000000004,1.6368188394786884,-0.024998554484956925,6.246212018917507,5.152876976306625,0.0,0.03077472746372223,6.0,True,0.18211746106076762,0.9403727782230238,0.022821812847838498
7,0.8100000000000005,2.1677780977646193,-0.04391516679355678,6.245317494219202,5.4795627818034465,0.0,0.0186851903796196,6.0,False,0.18592119521853717,1.126293973441561,0.028691149356972277
8,0.9100000000000006,2.725289423343451,-0.061520294755315966,6.265305215156246,5.680264978629355,0.0,-0.014569155871868134,6.0,True,0.193127697818608,1.319421671260169,0.03473339501421627
9,1.0100000000000007,3.2992248895755942,-0.07385050497884187,6.268978206115081,5.803568076385578,0.0,-0.021317830681800844,6.0,False,0.194582798363408,1.514004469623577,0.040880722232774606
10,1.1100000000000008,3.883141749863282,-0.08710711848178314,6.246403062545169,5.879320380828309,0.0,-0.03190808594226837,5.9999842047691345,True,0.19940482628697584,1.713409295910553,0.047089940930278316
11,1.2100000000000009,4.472937503006264,-0.10897761140639865,6.216784253789786,5.925853360591476,-0.032,-0.05612020492553711,5.999892562627792,False,0.1911490589736689,1.9045583548842218,0.05332926117940622
12,1.310000000000001,5.065592515611005,-0.14816069853184338,6.164088218043312,5.954405950568455,-0.032,-0.009386970102787018,5.823080450296402,True,0.1783618115518988,2.0829201664361205,0.05948591543758201
13,1.410000000000001,5.650395324457451,-0.21245032348717965,6.106868546897512,5.839007186549729,-0.032,0.04425584077835083,5.581281989812851,False,0.17844776947028498,2.2613679359064056,0.06541994795661114
14,1.5100000000000011,6.214051937187565,-0.29736639888203564,6.0967099612314195,5.612538076603017,0.032,0.05891159176826477,4.9948418736457825,True,0.1642293317339285,2.425597267640334,0.07092536394891637
15,1.6100000000000012,6.736995503799659,-0.3784895081638005,6.165366364480066,5.073901442408246,0.032,0.09335769414901735,4.356305956840515,False,0.1256017882072331,2.551199055847567,0.07586153888388346
16,1.7100000000000013,7.2058685062250465,-0.43030879732304883,6.2798722979549515,4.455030494209839,0.096,0.020248420536518097,4.203893825411797,True,0.16601193890635846,2.7172109947539256,0.08040718417641927
17,1.8100000000000014,7.637646225684317,-0.4353137688864905,0.0961934406167543,4.234350876625764,0.032,0.03402311801910401,3.7650622837245464,False,0.13594115483395153,2.853152149587877,0.08458591562098106
18,1.9100000000000015,8.034571858295458,-0.40511437724498,0.15357893644428547,3.821976101911794,0.032,-0.04121215045452118,3.420907048508525,True,0.12862023745686618,2.9817723870447432,0.08834314420125046
19,2.010000000000001,8.39146015104012,-0.353509171924885,0.18040240187453413,3.4695474193404876,-0.032,0.12463942766189576,3.3647618759423494,False,0.08220027960193174,3.063972666646675,0.0918884046919916
20,2.109999999999999,8.728214207080272,-0.29800047848317995,0.17921101393299768,3.3774699311898564,0.096,0.0030435392633080486,3.92021993547678,True,0.15564086189887769,3.2196135285455525,0.09546707069752143
21,2.209999999999997,9.06814135650202,-0.22358065280933836,0.2436608673936123,3.5867768646277276,0.032,-0.14250690937042237,3.1504928916692734,False,0.08436950687605138,3.303983035421604,0.09913955676305475
22,2.3099999999999947,9.394138247715494,-0.1455969603288583,0.2300384622834107,3.203404015209398,-0.16,-0.18817869424819947,3.490278307814151,True,0.13085493022294842,3.4348379656445522,0.10233470365845017
23,2.4099999999999926,9.715554176922632,-0.09369992248005203,0.09412553492283703,3.3140346517694983,-0.16,-0.3954107999801636,2.2447109818458557,False,0.0066357692012876945,3.44147373484584,0.10527288954440595
24,2.5099999999999905,10.004252893597963,-0.08962180825761511,6.132736898099641,2.459183213352251,-0.41600000000000015,-0.29215753078460693,2.936913914978504,True,0.0969166207467277,3.5383903555925675,0.10636620152269219
25,2.6099999999999883,10.245876810452387,-0.16785203648750077,5.87457599394521,2.643416004465511,-0.28800000000000003,-0.36811060905456544,3.682936377823353,False,0.15460640576845291,3.6929967613610204,0.10800604243680098
26,2.709999999999986,10.486816477929262,-0.3170712807776016,5.648009613813394,3.0442982151982036,-0.3520000000000001,-0.3762274980545044,4.648788407444954,True,0.11071016505681434,3.803706926417835,0.1110189388522636
27,2.809999999999984,10.723413414499046,-0.5529141580641691,5.389127383178874,3.6630562423151805,-0.3520000000000001,-0.3916655063629151,5.628191441297531,False,0.0023342324094057787,3.8060411588272407,0.11510317260281404
28,2.909999999999982,10.937676675842575,-0.8937488875602848,5.1222541761502285,4.420893955886852,-0.41600000000000015,-0.20940015316009522,5.999815970659256,True,0.0,3.8060411588272407,0.1215768997899638
29,3.00999999999998,11.089170146534203,-1.3396082378989975,4.839362841468072,5.02979183232952,-0.224,-0.23808932304382324,5.999999105930328,False,0.0,3.8060411588272407,0.12596439740609772
30,3.1099999999999777,11.152772913893674,-1.8561870165605445,4.635828223679388,5.403944034324069,-0.224,0.3867787599563599,6.0,True,0.0,3.8060411588272407,0.1318366980971309
31,3.2099999999999755,11.114056885989449,-2.4057678302549954,4.436020458713987,5.633807959423229,0.032,0.18000702857971193,6.0,False,0.010694675272371335,3.816735834099612,0.13675060639752337
32,3.3099999999999734,11.01293163210171,-2.9670031820646483,4.528563424432413,5.7750268124072655,0.16,0.37569751739501955,5.999997913837433,True,0.006759482823547713,3.8234953169231596,0.14257935851563897
33,3.4099999999999713,10.94355736571465,-3.5440658171989714,4.8120441974051165,5.861785008594391,0.3520000000000001,0.3472328186035156,5.994658380746841,False,0.03158250061126758,3.8550778175344274,0.14875939796895976
34,3.509999999999969,11.013434927021075,-4.12619854286463,5.274347131554088,5.913026497016518,0.3520000000000001,-0.03115123808383942,5.999992251396179,True,0.11030458064535245,3.9653823981797798,0.1549104440716606
35,3.609999999999967,11.284039444455162,-4.649822165682205,5.701709950140259,5.9465641022114415,0.096,0.057957643270492555,5.980657249689102,False,0.10032655203486504,4.065708950214645,0.16026039471040385
36,3.709999999999965,11.711929101029572,-5.061176288928434,5.839258074363125,5.959711835225593,0.032,-0.3909255266189575,5.999731630086899,True,0.17066521557797118,4.236374165792616,0.1648349115285275
37,3.8099999999999627,12.213651241315068,-5.383639080462442,5.825949238493444,5.975145129510385,-0.224,-0.3077428340911865,3.528063519857824,False,0.0,4.236374165792616,0.16914328673139498
38,3.9099999999999606,12.675487018699762,-5.690014762928917,5.400028703230367,5.024145129510381,-0.28800000000000003,-0.07983729243278503,2.78405225276947,True,0.0,4.236374165792616,0.1734469427661352
39,4.009999999999959,12.971165422527754,-6.037468414196538,4.6321552143715525,4.073145129510377,-0.096,-0.3862285137176514,5.997088611125946,False,0.15221060092453312,4.388584766717149,0.1780537125315339
40,4.109999999999957,13.040657125124328,-6.471146522536838,4.595436868711527,4.81509760682782,-0.3520000000000001,0.4,6.0,True,0.06121460908773049,4.449799375804879,0.1826617438145928
41,4.209999999999955,12.972325820993918,-6.969511341629959,4.386954207128324,5.272045159806473,-0.16,0.040527889132499696,6.0,False,0.18623289925927872,4.636032275064158,0.18692010335684892
42,4.3099999999999525,12.811072899751956,-7.48553277891658,4.27806898071971,5.552774766584357,0.032,0.18527406454086304,5.999999850988388,True,0.1917926725341484,4.827824947598307,0.19276967749533172
43,4.40999999999995,12.611646561134487,-8.0127939158057,4.384823650759913,5.725243325283097,0.16,0.30343179702758794,5.928262382745743,False,0.1619620772197098,4.989787024818017,0.19801351426110023
44,4.509999999999948,12.452234404497858,-8.566073793448693,4.650115117913098,5.803535901996721,0.28800000000000003,0.04777534604072571,5.956219792366028,True,0.16268504051422777,5.152472065332245,0.20384801537011846
45,4.609999999999946,12.415174360573099,-9.146597779009758,4.9998695499809545,5.862417148659355,0.032,0.3181246519088745,6.0,False,0.144271675183006,5.296743740515251,0.21001952895006132
46,4.709999999999944,12.512620173411106,-9.72619469898747,5.130389738875016,5.915474807766301,0.28800000000000003,-0.24744749069213867,6.0,True,0.12312419969722439,5.419867940212476,0.2162451578745282
47,4.809999999999942,12.739329131377199,-10.27291627766726,5.418558697650238,5.94807123087997,0.032,0.011444168537855149,6.0,False,0.17838286408679174,5.598250804299267,0.22214652399456522
48,4.90999999999994,13.06932695695335,-10.768222145054391,5.490203657520034,5.968097120029427,0.032,-0.3910690307617188,5.98144268989563,True,0.13904742223164965,5.737298226530917,0.22779758031111266
49,5.009999999999938,13.452983806115384,-11.225605234155479,5.457435315429735,5.9732437257993265,-0.224,-0.28331210613250735,5.90430548787117,False,0.17320491352322337,5.91050314005414,0.23332379386275945
50,5.1099999999999355,13.813890010266334,-11.696296478192085,5.136633826739385,5.912666096671261,-0.28800000000000003,-0.215211296081543,5.999998062849045,True,0.18541196581162617,6.095915105865767,0.23963559831222583
51,5.209999999999933,14.065059559401046,-12.231355002746113,4.762239846692733,5.946344928338498,-0.224,-0.17214125394821167,5.999862313270569,False,0.16798496833644302,6.263900074202209,0.24561596715000936
52,5.309999999999931,14.154523512005975,-12.818176896813501,4.486485800380379,5.966983453695053,-0.16,0.3963552236557007,5.999999701976776,True,0.12345361702458273,6.387353691226792,0.25179253527980394
53,5.409999999999929,14.086183563159807,-13.41028270363818,4.304346011253775,5.979715889672738,0.096,-0.055751049518585206,4.86383518576622,False,0.01656830794140432,6.403921999168197,0.256824806743687
54,5.509999999999927,13.944235931710107,-13.9472900358784,4.305754331204469,5.102902494849065,-0.032,0.39997780323028564,1.7870419323444366,True,0.0,6.403921999168197,0.2601974372281349
55,5.609999999999925,13.783073568816294,-14.386039661500178,4.22843947881877,4.151902494849061,0.224,0.399872636795044,3.4256474804133177,False,0.0,6.403921999168197,0.263023773096549
56,5.709999999999923,13.663887550136979,-14.745788434425586,4.527045456663126,3.5263496187751855,0.41600000000000015,0.3999871015548706,3.0851777493953705,True,0.0,6.403921999168197,0.26604911092548056
57,5.809999999999921,13.653576832975764,-15.072226238384816,4.99202827204806,3.1386816613655815,0.41600000000000015,0.3989862442016602,3.3746577464044094,False,0.0,6.403921999168197,0.26778060527751985
58,5.909999999999918,13.777761664009663,-15.36301442342121,5.339394513901623,3.229683836094337,0.41600000000000015,-0.3364367246627808,5.937264323234558,True,0.012653145289933783,6.416575144458131,0.27311227509592373
59,6.009999999999916,14.02336786639136,-15.632926924292635,5.564862882763145,4.171220984872996,0.16,0.06020880341529847,3.721852771937847,False,0.04843524332388416,6.465010387782015,0.27689239756965267
60,6.109999999999914,14.326380450815252,-15.882862206094414,5.7008911561074225,3.7763507102150364,0.032,-0.39995071887969974,4.538307771086693,True,0.07707711727936639,6.542087505061382,0.28050929008497294
61,6.209999999999912,14.648866237246155,-16.10573217327723,5.698284074485287,4.070192984858426,-0.224,-0.25953791141510013,3.450750730931759,False,0.056033704391671185,6.598121209453053,0.28411007249150255
62,6.30999999999991,14.937837313251118,-16.34364247178735,5.413288588498349,3.530133207911245,-0.28800000000000003,-0.09199900627136232,4.208134174346924,True,0.1828015764007688,6.7809227858538215,0.2878952593865305
63,6.409999999999908,15.154866177214062,-16.637111599993666,5.1960994348917,3.7915985271773582,-0.096,-0.1017130732536316,4.141971305012703,False,0.16092355937953098,6.941846345233352,0.2919537799400288
64,6.509999999999906,15.33220548059343,-16.979452928794377,5.103292671317745,3.926716815725645,-0.096,0.14339359998703002,3.9294825345277786,True,0.12345135692081631,7.065297702154169,0.2960726377057892
65,6.6099999999999035,15.477317720141933,-17.3443127268972,5.037475050386861,3.92778339171211,0.16,0.006960702687501908,4.03127396851778,False,0.11788347177376521,7.183181173927934,0.3002150563349313
66,6.709999999999901,15.62544635963154,-17.710169406621546,5.137009574952651,3.9676936544478436,0.032,-0.048422351479530334,3.3358275555074215,True,0.16759726488268153,7.350778438810615,0.3046900340941901
